cms_certification_number,num_chows_lite,num_chows_mcr,lite_dates,mcr_dates,first_lite_date,first_mcr_date,last_lite_date,last_mcr_date,n_common_exact,n_common_within_1m,match_type,discrepancy_flag,delta_first_months,within_0m,within_1m,jaccard_months,only_in_lite_dates,only_in_mcr_dates
145536,2,1,2020-11|2023-04,2020-11,2020-11,2020-11,2023-04,2020-11,1,1,both_yes_different_months,1,0.0,True,True,0.5,2023-04,
145538,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145541,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145546,1,1,2023-07,2023-06,2023-07,2023-06,2023-07,2023-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2023-07,2023-06
145547,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145548,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145549,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145552,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145555,1,1,2018-03,2018-03,2018-03,2018-03,2018-03,2018-03,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145556,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145557,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145563,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145567,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145568,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145571,1,1,2019-09,2019-09,2019-09,2019-09,2019-09,2019-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145580,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145581,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145582,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145584,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145585,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145590,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145591,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145593,2,1,2018-07|2023-02,2023-02,2018-07,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-55.0,True,True,0.5,2018-07,
145596,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145597,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145598,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145600,1,0,2018-12,,2018-12,,2018-12,,0,0,only_lite,1,,False,False,0.0,2018-12,
145601,1,1,2019-09,2020-03,2019-09,2020-03,2019-09,2020-03,0,0,both_yes_different_months,1,-6.0,False,False,0.0,2019-09,2020-03
145602,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145603,1,1,2018-10,2018-10,2018-10,2018-10,2018-10,2018-10,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145604,2,1,2018-07|2021-06,2021-06,2018-07,2021-06,2021-06,2021-06,1,1,both_yes_different_months,1,-35.0,True,True,0.5,2018-07,
145606,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145607,2,1,2018-07|2023-02,2023-02,2018-07,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-55.0,True,True,0.5,2018-07,
145608,1,1,2018-11,2018-10,2018-11,2018-10,2018-11,2018-10,0,1,both_yes_different_months,1,1.0,False,True,0.0,2018-11,2018-10
145609,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145610,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145611,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145612,1,1,2022-01,2021-12,2022-01,2021-12,2022-01,2021-12,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-01,2021-12
145613,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145614,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145615,1,0,2022-02,,2022-02,,2022-02,,0,0,only_lite,1,,False,False,0.0,2022-02,
145616,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145618,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145619,2,1,2019-04|2020-09,2019-04,2019-04,2019-04,2020-09,2019-04,1,1,both_yes_different_months,1,0.0,True,True,0.5,2020-09,
145620,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145621,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145623,1,1,2022-02,2022-06,2022-02,2022-06,2022-02,2022-06,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2022-02,2022-06
145624,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145625,2,2,2019-07|2023-06,2019-07|2023-06,2019-07,2019-07,2023-06,2023-06,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
145626,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
145628,1,1,2018-02,2018-05,2018-02,2018-05,2018-02,2018-05,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2018-02,2018-05
145629,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145630,1,1,2020-10,2020-09,2020-10,2020-09,2020-10,2020-09,0,1,both_yes_different_months,1,1.0,False,True,0.0,2020-10,2020-09
145631,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145632,1,1,2017-05,2016-06,2017-05,2016-06,2017-05,2016-06,0,0,both_yes_different_months,1,11.0,False,False,0.0,2017-05,2016-06
145634,1,1,2017-05,2015-11,2017-05,2015-11,2017-05,2015-11,0,0,both_yes_different_months,1,18.0,False,False,0.0,2017-05,2015-11
145636,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145637,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145638,1,1,2021-06,2021-06,2021-06,2021-06,2021-06,2021-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145639,1,1,2021-07,2021-07,2021-07,2021-07,2021-07,2021-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145640,0,1,,2020-01,,2020-01,,2020-01,0,0,only_mcr,1,,False,False,0.0,,2020-01
145643,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145646,3,2,2019-07|2021-06|2023-12,2020-02|2023-12,2019-07,2020-02,2023-12,2023-12,1,1,both_yes_different_months,1,-7.0,True,True,0.25,2019-07|2021-06,2020-02
145647,3,2,2019-07|2021-06|2023-12,2020-02|2023-12,2019-07,2020-02,2023-12,2023-12,1,1,both_yes_different_months,1,-7.0,True,True,0.25,2019-07|2021-06,2020-02
145648,1,0,2018-05,,2018-05,,2018-05,,0,0,only_lite,1,,False,False,0.0,2018-05,
145649,3,0,2019-01|2019-04|2021-05,,2019-01,,2021-05,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-04|2021-05,
145650,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145651,3,1,2019-07|2021-06|2023-12,2020-02,2019-07,2020-02,2023-12,2020-02,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2019-07|2021-06|2023-12,2020-02
145652,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145654,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145655,1,0,2022-07,,2022-07,,2022-07,,0,0,only_lite,1,,False,False,0.0,2022-07,
145656,2,0,2022-07|2023-12,,2022-07,,2023-12,,0,0,only_lite,1,,False,False,0.0,2022-07|2023-12,
145657,1,1,2022-07,2022-07,2022-07,2022-07,2022-07,2022-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145658,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145659,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145660,3,1,2019-01|2019-04|2021-04,2021-03,2019-01,2021-03,2021-04,2021-03,0,1,both_yes_different_months,1,-26.0,False,True,0.0,2019-01|2019-04|2021-04,2021-03
145661,2,2,2018-01|2023-06,2015-11|2023-06,2018-01,2015-11,2023-06,2023-06,1,1,both_yes_different_months,1,26.0,True,True,0.3333333333333333,2018-01,2015-11
145662,1,1,2019-12,2019-11,2019-12,2019-11,2019-12,2019-11,0,1,both_yes_different_months,1,1.0,False,True,0.0,2019-12,2019-11
145663,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145664,1,0,2020-03,,2020-03,,2020-03,,0,0,only_lite,1,,False,False,0.0,2020-03,
145665,1,1,2017-05,2015-11,2017-05,2015-11,2017-05,2015-11,0,0,both_yes_different_months,1,18.0,False,False,0.0,2017-05,2015-11
145666,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145667,2,0,2017-05|2018-12,,2017-05,,2018-12,,0,0,only_lite,1,,False,False,0.0,2017-05|2018-12,
145668,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
145669,1,1,2019-02,2019-02,2019-02,2019-02,2019-02,2019-02,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145670,1,1,2017-05,2015-11,2017-05,2015-11,2017-05,2015-11,0,0,both_yes_different_months,1,18.0,False,False,0.0,2017-05,2015-11
145671,2,1,2023-01|2023-02,2023-06,2023-01,2023-06,2023-02,2023-06,0,0,both_yes_different_months,1,-5.0,False,False,0.0,2023-01|2023-02,2023-06
145673,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145674,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145678,1,1,2021-06,2021-06,2021-06,2021-06,2021-06,2021-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145679,1,1,2017-05,2015-11,2017-05,2015-11,2017-05,2015-11,0,0,both_yes_different_months,1,18.0,False,False,0.0,2017-05,2015-11
145680,5,1,2019-07|2020-02|2020-12|2021-06|2023-12,2020-02,2019-07,2020-02,2023-12,2020-02,1,1,both_yes_different_months,1,-7.0,True,True,0.2,2019-07|2020-12|2021-06|2023-12,
145681,1,1,2019-03,2019-03,2019-03,2019-03,2019-03,2019-03,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145683,2,2,2022-07|2022-12,2016-04|2022-06,2022-07,2016-04,2022-12,2022-06,0,1,both_yes_different_months,1,75.0,False,True,0.0,2022-07|2022-12,2016-04|2022-06
145684,2,1,2018-07|2023-02,2023-02,2018-07,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-55.0,True,True,0.5,2018-07,
145685,1,1,2019-09,2020-03,2019-09,2020-03,2019-09,2020-03,0,0,both_yes_different_months,1,-6.0,False,False,0.0,2019-09,2020-03
145686,1,0,2017-11,,2017-11,,2017-11,,0,0,only_lite,1,,False,False,0.0,2017-11,
145688,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145689,2,1,2018-07|2023-02,2023-02,2018-07,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-55.0,True,True,0.5,2018-07,
145691,1,0,2020-04,,2020-04,,2020-04,,0,0,only_lite,1,,False,False,0.0,2020-04,
145692,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145694,3,1,2019-07|2021-06|2023-12,2020-02,2019-07,2020-02,2023-12,2020-02,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2019-07|2021-06|2023-12,2020-02
145696,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145697,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145699,1,1,2018-10,2018-10,2018-10,2018-10,2018-10,2018-10,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145700,1,1,2021-06,2021-06,2021-06,2021-06,2021-06,2021-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145701,1,1,2019-09,2019-09,2019-09,2019-09,2019-09,2019-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145702,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145703,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
145704,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145705,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145706,1,1,2022-08,2022-08,2022-08,2022-08,2022-08,2022-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145708,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145710,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145711,1,1,2021-06,2021-06,2021-06,2021-06,2021-06,2021-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145712,1,1,2022-12,2022-12,2022-12,2022-12,2022-12,2022-12,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145713,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145714,1,1,2018-08,2018-08,2018-08,2018-08,2018-08,2018-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145715,1,1,2018-12,2018-12,2018-12,2018-12,2018-12,2018-12,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145717,1,0,2022-07,,2022-07,,2022-07,,0,0,only_lite,1,,False,False,0.0,2022-07,
145718,2,1,2019-01|2022-03,2022-03,2019-01,2022-03,2022-03,2022-03,1,1,both_yes_different_months,1,-38.0,True,True,0.5,2019-01,
145719,2,1,2018-01|2021-06,2021-06,2018-01,2021-06,2021-06,2021-06,1,1,both_yes_different_months,1,-41.0,True,True,0.5,2018-01,
145720,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145721,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145722,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145724,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145726,1,0,2020-12,,2020-12,,2020-12,,0,0,only_lite,1,,False,False,0.0,2020-12,
145727,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145728,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145729,1,1,2021-10,2021-10,2021-10,2021-10,2021-10,2021-10,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145730,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145731,1,0,2024-09,,2024-09,,2024-09,,0,0,only_lite,1,,False,False,0.0,2024-09,
145732,1,1,2023-07,2023-06,2023-07,2023-06,2023-07,2023-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2023-07,2023-06
145733,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145734,1,0,2018-12,,2018-12,,2018-12,,0,0,only_lite,1,,False,False,0.0,2018-12,
145735,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
145736,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145737,1,1,2021-06,2021-06,2021-06,2021-06,2021-06,2021-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145739,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145740,0,1,,2015-12,,2015-12,,2015-12,0,0,only_mcr,1,,False,False,0.0,,2015-12
145741,1,1,2020-11,2020-11,2020-11,2020-11,2020-11,2020-11,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145743,3,0,2019-01|2022-12,,2019-01,,2022-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2022-12,
145744,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145748,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145751,1,1,2017-06,2017-07,2017-06,2017-07,2017-06,2017-07,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2017-06,2017-07
145752,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
145753,1,1,2020-02,2020-01,2020-02,2020-01,2020-02,2020-01,0,1,both_yes_different_months,1,1.0,False,True,0.0,2020-02,2020-01
145757,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145758,1,1,2020-09,2020-08,2020-09,2020-08,2020-09,2020-08,0,1,both_yes_different_months,1,1.0,False,True,0.0,2020-09,2020-08
145759,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145760,1,1,2022-02,2022-02,2022-02,2022-02,2022-02,2022-02,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145761,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145764,1,2,2023-06,2015-11|2023-06,2023-06,2015-11,2023-06,2023-06,1,1,both_yes_different_months,1,91.0,True,True,0.5,,2015-11
145765,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145767,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145768,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145769,1,1,2019-09,2019-09,2019-09,2019-09,2019-09,2019-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145770,1,1,2019-07,2019-07,2019-07,2019-07,2019-07,2019-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145771,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145772,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145773,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145774,1,0,2020-03,,2020-03,,2020-03,,0,0,only_lite,1,,False,False,0.0,2020-03,
145775,1,0,2023-12,,2023-12,,2023-12,,0,0,only_lite,1,,False,False,0.0,2023-12,
145776,2,2,2017-04|2021-06,2017-04|2021-06,2017-04,2017-04,2021-06,2021-06,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
145778,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145779,1,1,2023-02,2023-06,2023-02,2023-06,2023-02,2023-06,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2023-02,2023-06
145781,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145783,1,0,2019-09,,2019-09,,2019-09,,0,0,only_lite,1,,False,False,0.0,2019-09,
145784,2,1,2018-02|2021-03,2018-02,2018-02,2018-02,2021-03,2018-02,1,1,both_yes_different_months,1,0.0,True,True,0.5,2021-03,
145785,2,0,2017-09|2022-01,,2017-09,,2022-01,,0,0,only_lite,1,,False,False,0.0,2017-09|2022-01,
145786,4,0,2017-01|2022-02|2023-05,,2017-01,,2023-05,,0,0,only_lite,1,,False,False,0.0,2017-01|2022-02|2023-05,
145789,1,1,2019-07,2019-07,2019-07,2019-07,2019-07,2019-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145791,1,0,2018-04,,2018-04,,2018-04,,0,0,only_lite,1,,False,False,0.0,2018-04,
145792,1,1,2022-12,2022-12,2022-12,2022-12,2022-12,2022-12,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145793,1,0,2020-07,,2020-07,,2020-07,,0,0,only_lite,1,,False,False,0.0,2020-07,
145794,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145795,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145796,1,0,2018-06,,2018-06,,2018-06,,0,0,only_lite,1,,False,False,0.0,2018-06,
145798,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145800,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145801,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145803,3,1,2018-01|2023-06|2023-07,2023-07,2018-01,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-66.0,True,True,0.3333333333333333,2018-01|2023-06,
145804,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145806,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145807,1,1,2020-09,2020-11,2020-09,2020-11,2020-09,2020-11,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2020-09,2020-11
145809,1,1,2017-05,2015-11,2017-05,2015-11,2017-05,2015-11,0,0,both_yes_different_months,1,18.0,False,False,0.0,2017-05,2015-11
145811,2,0,2017-11|2021-01,,2017-11,,2021-01,,0,0,only_lite,1,,False,False,0.0,2017-11|2021-01,
145813,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145816,1,1,2021-06,2021-06,2021-06,2021-06,2021-06,2021-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145818,1,0,2021-11,,2021-11,,2021-11,,0,0,only_lite,1,,False,False,0.0,2021-11,
145819,1,1,2023-06,2015-11,2023-06,2015-11,2023-06,2015-11,0,0,both_yes_different_months,1,91.0,False,False,0.0,2023-06,2015-11
145820,1,1,2023-07,2023-06,2023-07,2023-06,2023-07,2023-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2023-07,2023-06
145821,3,1,2019-07|2021-06|2023-12,2020-02,2019-07,2020-02,2023-12,2020-02,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2019-07|2021-06|2023-12,2020-02
145825,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145827,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145828,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145829,0,1,,2021-12,,2021-12,,2021-12,0,0,only_mcr,1,,False,False,0.0,,2021-12
145830,2,0,2017-11|2021-01,,2017-11,,2021-01,,0,0,only_lite,1,,False,False,0.0,2017-11|2021-01,
145832,2,1,2020-02|2024-03,2020-01,2020-02,2020-01,2024-03,2020-01,0,1,both_yes_different_months,1,1.0,False,True,0.0,2020-02|2024-03,2020-01
145834,1,1,2018-09,2018-09,2018-09,2018-09,2018-09,2018-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145835,1,1,2019-09,2019-09,2019-09,2019-09,2019-09,2019-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145836,1,0,2020-03,,2020-03,,2020-03,,0,0,only_lite,1,,False,False,0.0,2020-03,
145837,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145838,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145839,1,1,2022-06,2022-05,2022-06,2022-05,2022-06,2022-05,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-06,2022-05
145840,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145841,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145842,1,0,2019-10,,2019-10,,2019-10,,0,0,only_lite,1,,False,False,0.0,2019-10,
145844,1,1,2023-07,2023-07,2023-07,2023-07,2023-07,2023-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145846,3,1,2019-07|2021-06|2023-12,2020-02,2019-07,2020-02,2023-12,2020-02,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2019-07|2021-06|2023-12,2020-02
145847,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145848,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145850,0,1,,2015-11,,2015-11,,2015-11,0,0,only_mcr,1,,False,False,0.0,,2015-11
145851,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145852,3,0,2017-01|2018-07|2024-03,,2017-01,,2024-03,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-07|2024-03,
145853,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145857,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145858,1,0,2024-06,,2024-06,,2024-06,,0,0,only_lite,1,,False,False,0.0,2024-06,
145860,1,1,2017-05,2015-11,2017-05,2015-11,2017-05,2015-11,0,0,both_yes_different_months,1,18.0,False,False,0.0,2017-05,2015-11
145862,1,0,2019-09,,2019-09,,2019-09,,0,0,only_lite,1,,False,False,0.0,2019-09,
145863,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145864,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
145866,1,1,2022-07,2022-07,2022-07,2022-07,2022-07,2022-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145867,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
145868,1,0,2017-01,,2017-01,,2017-01,,0,0,only_lite,1,,False,False,0.0,2017-01,
145869,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145872,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145874,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145875,1,1,2017-05,2015-11,2017-05,2015-11,2017-05,2015-11,0,0,both_yes_different_months,1,18.0,False,False,0.0,2017-05,2015-11
145877,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145878,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145879,1,1,2018-12,2018-12,2018-12,2018-12,2018-12,2018-12,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145880,1,1,2023-10,2023-10,2023-10,2023-10,2023-10,2023-10,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145881,2,2,2017-04|2021-06,2017-04|2021-06,2017-04,2017-04,2021-06,2021-06,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
145883,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145885,2,2,2017-04|2021-06,2017-04|2021-06,2017-04,2017-04,2021-06,2021-06,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
145886,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145887,1,0,2024-01,,2024-01,,2024-01,,0,0,only_lite,1,,False,False,0.0,2024-01,
145888,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145890,2,1,2017-03|2017-07,2017-07,2017-03,2017-07,2017-07,2017-07,1,1,both_yes_different_months,1,-4.0,True,True,0.5,2017-03,
145891,2,1,2019-07|2021-06,2020-02,2019-07,2020-02,2021-06,2020-02,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2019-07|2021-06,2020-02
145892,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145893,2,1,2018-07|2023-02,2023-02,2018-07,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-55.0,True,True,0.5,2018-07,
145895,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145897,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145898,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145899,1,1,2021-06,2021-06,2021-06,2021-06,2021-06,2021-06,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145900,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145901,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145903,1,0,2020-03,,2020-03,,2020-03,,0,0,only_lite,1,,False,False,0.0,2020-03,
145904,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145905,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145906,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145907,1,0,2018-02,,2018-02,,2018-02,,0,0,only_lite,1,,False,False,0.0,2018-02,
145908,1,0,2021-12,,2021-12,,2021-12,,0,0,only_lite,1,,False,False,0.0,2021-12,
145909,1,1,2017-12,2017-12,2017-12,2017-12,2017-12,2017-12,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
145910,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145911,1,1,2023-07,2023-06,2023-07,2023-06,2023-07,2023-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2023-07,2023-06
145913,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145914,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145917,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145918,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
145920,1,1,2019-07,2019-07,2019-07,2019-07,2019-07,2019-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
